wm_doctors_id,name,address,state,city,postal_code,doctor_type,email,facebook,sunday,monday,tuesday,wednesday,thursday,friday,saturday,image_name,image,instagram,latitude,license_type,longitude,ranking,rating,review_count,phone_number,timezone,twitter,url,website,year_in_practice,speciality,license_state,license_number,consulting_office_visit_fees,consulting_office_videocall_fees,telehealth,in_person,insurance,military_veteran_discount,MMC,MMC_physical,MMC_digital,payment_credit_debit,payment_android_pay,payment_applepay,payment_paypal,payment_venmo,fee_initial_consultation
13000,420Recs.com- Vallejo (100% Online),420recs.com,California,Vallejo,94591,doctor,support@getheally.com,,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,fd/fd2b219bfb164be38e6eb6e9585855ca52432bf8.jpg,https://images.weedmaps.com/doctors/000/013/000/avatar/original/1510583442-420recs_new.png,,38.099653,medical,-122.223967,4.09744121990873,5,15,650-300-4334,America/Los_Angeles,,https://weedmaps.com/doctors/420recs-com-vallejo,https://420recs.com,,,,,,,,,,,,,,,,,,,
14990,My Florida Green,3400 Radio Rd Suite 109,Florida,Naples,34104,doctor,info@myfloridagreen.com,https://www.facebook.com/myfloridagreen,Closed,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,Closed,21/21e21da13078d2e9ef0bdcee982a150d65b29eef.jpg,https://images.weedmaps.com/doctors/000/014/990/avatar/original/1512500893-MFG_logo_2__1_.jpg,https://www.instagram.com/myfloridagreen/,26.1528162,medical,-81.7658547,4.09744121990873,5,15,(833) 665-3279,America/New_York,,https://weedmaps.com/doctors/my-florida-green,https://myfloridagreen.com/florida-medical-marijuana-doctor/naples/dr-athina-kyritsis-md,,,,,,,,,,,,,,,,,,,
17090,Restore Compassionate Care,725 Boardman Canfield Rd. Unit L-1,Ohio,Boardman,44512,doctor,restorecomcare@gmail.com,https://www.facebook.com/RestoreComCare/,Closed,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-5:00pm,9:00am-2:00pm,e0/e0a8ef0cd4c92f5fad9c3d33b2707e33149b852a.jpg,https://images.weedmaps.com/doctors/000/017/090/avatar/original/1534277536-RCC_Cannabis_Square_Logo.png,,41.023525,medical,-80.683312,4.10284315458639,4.8,23,330-330-8655,America/New_York,,https://weedmaps.com/doctors/dr-restore-compassionate-care,http://www.restorecomcare.com,,,,,,,,,,,,,,,,,,,
128960,Alternative Weed Therapy,1001 Pleasant Valley Way Suite #B,New Jersey,West Orange,7052,doctor,dr.william.steck@gmail.com,https://www.facebook.com/pg/Alternative-Weed-Therapy-441404933085801,Closed,9:00am-6:00pm,9:00am-7:30pm,9:00am-6:00pm,9:00am-6:00pm,9:00am-2:30pm,9:00am-2:30pm,b7/b7c4d4bd6c75d243b6ee4da4f18cc36a4e5cd64d.jpg,https://images.weedmaps.com/doctors/000/128/960/avatar/original/1564274474-high-res.jpg,https://www.instagram.com/alternative_weed_therapy/,40.791647,medical,-74.271165,4.13816138133258,5,16,973-761-3820,America/New_York,,https://weedmaps.com/doctors/alternative-weed-therapy,https://alternativeweedtherapy.com,,,,,,,,,,,,,,,,,,,
12186,Growing Medical Marijuana Card Doctor / Cultivation License,12045 Riverside Dr,CA,Los Angeles,91607,doctor,doc@e-zclinic.com,,11:00am-7:00pm,11:00am-7:00pm,11:00am-7:00pm,11:00am-7:00pm,11:00am-7:00pm,11:00am-7:00pm,11:00am-7:00pm,f9/f9f81ff070f337c291227356871605a0642385fa.jpg,https://images.weedmaps.com/doctors/000/012/186/avatar/original/1510583425-Growing_Marijuana.jpg,https://www.instagram.com/@marijuanadocla,34.1576121,medical,-118.3955729,4.16544280721029,4.9,18,(323) 790-4983,America/Los_Angeles,https://www.twitter.com/@Marijuana_docto,https://weedmaps.com/doctors/ldls-evaluations,https://medicalcannabiscultivation.com/,,,,,,,,,,,,,,,,,,,
19230,Benevolent Care LLC,11555 Heron Bay Blvd. Suite 200 ( The Regus at Heron Bay),Florida,Coral Springs,33076,doctor,admin@themedmarijuanadr.com,https://www.facebook.com/FLMJCard/,8:00am-8:00pm,8:00am-8:00pm,8:00am-8:00pm,8:00am-8:00pm,8:00am-8:00pm,8:00am-8:00pm,8:00am-8:00pm,b2/b2744213ee782c211fba494cd3b61ec370e284f6.jpg,https://images.weedmaps.com/doctors/000/019/230/avatar/original/1562883440-MM_Logo.png,,26.309586,medical,-80.281633,4.17359357253483,5,17,954-994-7002,America/New_York,https://twitter.com/FLMarijuanaCard,https://weedmaps.com/doctors/benevolent-care-llc,http://www.themedmarijuanadr.com/,,,,,,,,,,,,,,,,,,,
20682,Compassionate Care Consultants,1900 Main St 107-153,Pennsylvania,Canonsburg,15317,doctor,inquiry@compcaremd.com,https://www.facebook.com/mdcompassionatecare/,8:00am-8:00pm,8:00am-9:00pm,8:00am-9:00pm,8:00am-9:00pm,8:00am-9:00pm,8:00am-7:00pm,8:00pm-9:00pm,c4/c47800a01d7166dd63fd76fb2ae9ad4099c4d456.jpg,https://images.weedmaps.com/doctors/000/020/682/avatar/original/1606241011-small_logo.jpg,https://www.instagram.com/mdcompcare/,40.29185,medical,-80.18801,4.17537817260817,5,17,4843206550,America/New_York,https://twitter.com/mmjcompcare,https://weedmaps.com/doctors/compassionate-care-consultants-10,http://compcaremd.com/,,,,,,,,,,,,,,,,,,,
16356,MMJ Health,600 Sandtree Plaza Suite 108,Florida,Palm Beach Gardens,33403,doctor,info@mmjhealth.com,https://www.facebook.com/mmjhealth,Closed,9:00am-7:00pm,9:00am-7:00pm,9:00am-7:00pm,9:00am-7:00pm,9:00am-7:00pm,10:00am-7:00pm,a8/a83cac263aaeda45340c81c1f3ff95719fdcf639.jpg,https://images.weedmaps.com/doctors/000/016/356/avatar/original/1559851084-logo_large_for_circle_icon.jpg,https://www.instagram.com/mmjhealth/,26.80187,medical,-80.097848,4.1047286917432,4.6,38,(561) 631-7994,America/New_York,,https://weedmaps.com/doctors/mmj-health,http://mmjhealth.com,,,,,,,,,,,,,,,,,,,
20308,Compassionate Care Consultants,"1515 Market Street, Suite 1200",Pennsylvania,Philadelphia,19102,doctor,info@compcaremd.com,https://www.facebook.com/mdcompassionatecare/,8:00am-8:00pm,8:00am-9:00pm,8:00am-9:00pm,8:00am-9:00pm,8:00am-9:00pm,8:00am-7:00pm,8:00pm-9:00pm,08/08b8105e1a751498f5d263b15411748a0311d264.jpg,https://images.weedmaps.com/doctors/000/020/308/avatar/original/1588875016-Telehealth_-_CCC_logo.png,https://www.instagram.com/mdcompcare/,39.952988,medical,-75.165894,4.17537817260817,5,17,484-320-6550,America/New_York,https://twitter.com/mmjcompcare,https://weedmaps.com/doctors/compassionate-care-consultants-9,https://compcaremd.com/,,,,,,,,,,,,,,,,,,,
12990,420Recs.com- Lancaster (100% Online),420recs.com,California,Lancaster,93534,doctor,support@getheally.com,,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,66/66bb7ee54a345384fa96eec77314a342e43d2b77.jpg,https://images.weedmaps.com/doctors/000/012/990/avatar/original/1510583503-420recs_new.png,,34.694627,medical,-118.147377,4.17537817260817,5,17,650-300-4334,America/Los_Angeles,,https://weedmaps.com/doctors/420recs-com-lancaster,https://420recs.com,,,,,,,,,,,,,,,,,,,
18600,Alternative Medical Clinic of Tulsa,1927 South Boston Avenue Suite 206,Oklahoma,Tulsa,74119,doctor,admin@alternative-medical.com,alternativemedical,Closed,9:00am-6:00pm,9:00am-6:00pm,9:00am-6:00pm,9:00am-6:00pm,9:00am-6:00pm,9:00am-1:00pm,85/854e0682afe5862b636871ffb79d3dc8d2bbcbb0.jpg,https://images.weedmaps.com/doctors/000/018/600/avatar/original/1551984188-fb_profile.png,,36.133877,medical,-95.98567,4.18587158845347,4.8,26,918-289-0060,America/Chicago,,https://weedmaps.com/doctors/alternative-medical-clinic-of-tulsa-2,http://www.alternative-medical.com,,,,,,,,,,,,,,,,,,,
12982,420Recs.com- Fresno (100% Online),420recs.com,California,Fresno,93650,doctor,support@getheally.com,,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,61/61b24d2799287763d02c28228b2178a70db1e52c.jpg,https://images.weedmaps.com/doctors/000/012/982/avatar/original/1510583449-420recs_new.png,,36.842017,medical,-119.801949,4.18587158845347,4.8,26,650-300-4334,America/Los_Angeles,,https://weedmaps.com/doctors/420recs-com-fresno,https://420recs.com,,,,,,,,,,,,,,,,,,,
19687,CannabisRxHealth Doctors,4601 North Fairfax Drive,Virginia,Arlington,22203,doctor,info@cannabisrxhealth.com,https://www.facebook.com/bisrxhealth/,10:00am-7:00pm,10:00am-7:00pm,10:00am-7:00pm,10:00am-7:00pm,10:00am-7:00pm,10:00am-7:00pm,10:00am-7:00pm,ee/ee957450a68a76b9096459fc0126c4b3d0329c2c.jpg,https://images.weedmaps.com/doctors/000/019/687/avatar/original/1612054529-PEDINI_LOGO_JPEG.jpg,https://www.instagram.com/cannabisrxhealth/,38.89,medical,-77.09,4.19342822323499,4.8,25,(703) 8611136,America/New_York,,https://weedmaps.com/doctors/cannabisrxhealth,https://cannabisrxhealth.com,,,,,,,,,,,,,,,,,,,
13994,RiseUpMD.com - Yuba City (100% Online),Visit riseupmd.com,California,Yuba City,95991,doctor,hello@riseupmd.com,RiseUpMD.com,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,bd/bd33aec7753d3ef1e3ca05cac5d79764c6686336.jpg,https://images.weedmaps.com/doctors/000/013/994/avatar/original/1510583523-riseupmd_logo.png,,39.151817,medical,-121.626026,4.19800290974098,4.7,37,Go to riseupmd.com,America/Los_Angeles,,https://weedmaps.com/doctors/riseupmd-com-100-online-5,https://riseupmd.com/med?utm_campaign=wmstorrance,,,,,,,,,,,,,,,,,,,
12991,420Recs.com- Long Beach (100% Online),420recs.com,California,Long Beach,90801,doctor,support@getheally.com,,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,3a/3a0d3ce6749762b16bf7d979ce016147253b4b0f.jpg,https://images.weedmaps.com/doctors/000/012/991/avatar/original/1510583441-420recs_new.png,,33.770513,medical,-118.18773,4.20952342915852,5,18,650-300-4334,America/Los_Angeles,,https://weedmaps.com/doctors/420recs-com-long-beach,https://420recs.com,,,,,,,,,,,,,,,,,,,
18702,AdvoCare Clinic,157 Wilbur Drive N.E.,Ohio,North Canton,44720,doctor,info@advocareclinic.com,facebook.com/advocareclinics,Closed,8:00am-6:00pm,8:00am-6:00pm,8:00am-6:00pm,8:00am-6:00pm,8:00am-6:00pm,Closed,4f/4f2a2cb7a117096fc38051d37f658ce2ede803c5.jpg,https://images.weedmaps.com/doctors/000/018/702/avatar/original/1554500946-weedmapslogo.jpg,instagram.com/advocareclinics,40.895665,medical,-81.404333,4.20952342915852,5,18,(833) 423-8622,America/New_York,twitter.com/advocareclinics,https://weedmaps.com/doctors/advocare-clinic,https://advocareclinic.com/,,,,,,,,,,,,,,,,,,,
14391,DocMJ,1902 Thomasville Rd,Florida,Tallahassee,32303,doctor,info@docmj.com,https://www.facebook.com/floridadocmj/,Closed,9:00am-8:00pm,9:00am-8:00pm,9:00am-8:00pm,9:00am-8:00pm,9:00am-8:00pm,9:00am-5:00pm,35/3532491daf1a88f92f6d0545bf1fb598dabed8cd.jpg,https://images.weedmaps.com/doctors/000/014/391/avatar/original/1560454213-DocMJ_FB_Logo.png,https://www.instagram.com/floridadocmj/,30.465398,medical,-84.269916,4.20952342915852,5,18,(888) 908-0143,America/New_York,https://twitter.com/FloridaDocMJ,https://weedmaps.com/doctors/doc-mj-2,http://www.docmj.com,,,,,,,,,,,,,,,,,,,
16876,Dynamic Health and Wellness Center,320 W Fletcher Ave #102,Florida,Tampa,33612,doctor,dynamichealth2018@gmail.com, [813-605-0191 appointments and refill services],Closed,10:00am-5:00pm,10:00am-5:00pm,10:00am-5:00pm,10:00am-5:00pm,10:00am-5:00pm,Closed,e4/e4b37da6538e11db6be3cf8fac0ebc41f7b16de1.jpg,https://images.weedmaps.com/doctors/000/016/876/avatar/original/1633465134-f2b8c008-f141-4892-b2db-7f7149cbfe11.jpeg,dynamic health,28.068703,medical,-82.46254,4.20952342915852,5,18,(813) 605-0191,America/New_York, [813-605-0191 appointments and refill services],https://weedmaps.com/doctors/dynamics-health-and-wellness-center,http://dhwmed.com,,,,,,,,,,,,,,,,,,,
19846,Kind Remedy KC,2400 Rte 291 Unit B,Missouri,Independence,64057,doctor,Intake@KindRemedyKC.com,https://www.facebook.com/kindremedykc,Closed,9:00am-4:00pm,9:00am-4:00pm,9:00am-4:00pm,9:00am-4:00pm,9:00am-4:00pm,9:00am-4:00pm,ad/ad91e236260304879675c827038c97e01401929f.jpg,https://images.weedmaps.com/doctors/000/019/846/avatar/original/1578618828-Kind-Remedy-logo10.png,https://www.instagram.com/kindremedykc/,39.05,medical,-94.36,4.20952342915852,5,18,816-379-6557,America/Chicago,,https://weedmaps.com/doctors/kind-remedy-kc-1,http://www.kindremedykc.com,,,,,,,,,,,,,,,,,,,
19289,Pure Care Cannabis Clinic,500 South University Avenue Suite 123,Arkansas,Little Rock,72205,doctor,admin@thepurecareclinic.com,,Closed,9:00am-6:00pm,9:00am-6:00pm,9:00am-6:00pm,9:00am-6:00pm,9:00am-6:00pm,9:00am-1:00pm,f5/f55acff960f379ba7ed75599196451307605f5ce.jpg,https://images.weedmaps.com/doctors/000/019/289/avatar/original/1568316529-Pure_Care_Clinic_FB_-_cross_only.jpg,,34.747581,medical,-92.342873,4.21189472361168,4.8,33,501-291-0606,America/Chicago,,https://weedmaps.com/doctors/alternative-medical-clinic-of-arkansas,http://www.thepurecareclinic.com,,,,,,,,,,,,,,,,,,,
18595,Harvest Medical,103 Williamsport Circle,Maryland,Salisbury,21804,doctor,harvestmedical103@gmail.com,,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,10:00am-10:00pm,9:00am-5:00pm,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,https://images.weedmaps.com/original/image_missing.jpg,,38.350339,medical,-75.599077,4.24096109438864,5,19,(443) 513-0500,America/New_York,,https://weedmaps.com/doctors/harvest-medical,http://www.harvestmedical103.com,,,,,,,,,,,,,,,,,,,
17857,Therapeutic Health Clinic LLC,1417 NW 150th St,Oklahoma,Edmond,73013,doctor,info@marijuanadoctorok.com,https://www.facebook.com/Therapeutic-Health-Clinic-193190674879758/,Closed,8:00am-5:00pm,8:00am-5:00pm,8:00am-5:00pm,8:00am-5:00pm,8:00am-5:00pm,10:00am-1:00pm,e9/e9262b8070656787f6852fa645fa6075254c77b4.jpg,https://images.weedmaps.com/doctors/000/017/857/avatar/original/1533595965-THCOK.jpg,,35.623933,medical,-97.537787,4.21769898957954,4.8,29,(405) 285-0471,America/Chicago,,https://weedmaps.com/doctors/therapeutic-health-clinic-llc,https://marijuanadoctorok.com/,,,,,,,,,,,,,,,,,,,
16827,My Marijuana Card (Formerly Athena Certification Center),110 W. Main St,Ohio,Fayette,43521,doctor,info@mymarijuanacards.com,ohiomymj,Closed,9:00am-6:00pm,9:00am-6:00pm,9:00am-6:00pm,9:00am-6:00pm,9:00am-6:00pm,9:00am-6:00pm,17/1767b5db3293b565fb86b3dbaeb87ef37964b2a9.jpg,https://images.weedmaps.com/doctors/000/016/827/avatar/original/1537463019-mymarijuanacards-1st.png,ohiomymj_,41.673668,medical,-84.32782,4.22751532813449,5,20,(419) 237-7119,America/New_York,,https://weedmaps.com/doctors/athena-certification-center-3,https://www.mymarijuanacards.com/,,,,,,,,,,,,,,,,,,,
13833,Malie Cannabis Clinic,1314 South King St Suite 1663,Hawaii,Honolulu,96817,doctor,maliecannabisclinichi@gmail.com,https://www.facebook.com/malieclinic/,Closed,Closed,8:00am-5:30pm,8:00am-5:30pm,8:00am-5:30pm,8:00am-5:30pm,Closed,3b/3bf8ac3ecc6e9272029bd6ad9c8d86125308e96c.jpg,https://images.weedmaps.com/doctors/000/013/833/avatar/original/1510583465-honolulu_hawaii_marijuana_doctor.jpg,https://www.instagram.com/maliecannabisclinic/,21.2992933,medical,-157.8413132,4.21839782795804,4.8,26,(808) 518-0299,Pacific/Honolulu,https://twitter.com/maliecannabisHi,https://weedmaps.com/doctors/malie-cannabis-clinic,https://squareup.com/appointments/book/BCXQ2GG0EH85K/malie-cannabis-clinic-llc-honolulu-hi,,,,,,,,,,,,,,,,,,,
13019,420Recs.com- El Cajon (100% Online),420recs.com,California,El Cajon,92019,doctor,support@getheally.com,,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,0a/0a672ffa593f4e2558d0add76b435bd4f42184e9.jpg,https://images.weedmaps.com/doctors/000/013/019/avatar/original/1510583451-420recs_new.png,,32.807324,medical,-116.971158,4.24096109438864,5,19,650-300-4334,America/Los_Angeles,,https://weedmaps.com/doctors/420recs-com-el-cajon,https://420recs.com,,,,,,,,,,,,,,,,,,,
14987,Medical Cannabis Clinics of Florida,"2901 E. Irlo Brosnon Memorial Hwy, Suite C",Florida,Kissimmee,34744,doctor,info@mccfl.com,,Closed,8:30am-4:30pm,8:30am-4:30pm,8:30am-4:30pm,8:30am-4:30pm,8:30am-4:30pm,Closed,cf/cf62b632140f0aec33741bf81c30a0d5b98a12ff.jpg,https://images.weedmaps.com/doctors/000/014/987/avatar/original/1510583502-shutterstock_535740349.jpg,,28.260603,medical,-81.32606,4.24386868661517,4.8,36,(407) 603-8300,America/New_York,,https://weedmaps.com/doctors/medical-cannabis-clinics-of-florida-2,http://mccfl.com,,,,,,,,,,,,,,,,,,,
17644,Ohio Marijuana Card,4 Triangle Park Dr #404,Ohio,Cincinnati,45246,doctor,Cincinnati@OhioMarijuanaCard.com,OhioMJ,Closed,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,Closed,e4/e4ae0745f5cec2bb6d98105f1853d07824b64e0d.jpg,https://images.weedmaps.com/doctors/000/017/644/avatar/original/1542496284-Ohio_Marijuana_Card_Logomark_-_Greenfix1.jpg,ohio_marijuana,39.289083,medical,-84.447488,4.26549785362759,4.7,52,(513) 952-9183,America/New_York,marijuana_ohio,https://weedmaps.com/doctors/ohio-marijuana-card-2,https://www.ohiomarijuanacard.com/cincinnati-marijuana-doctor,,,,,,,,,,,,,,,,,,,
19161,Ozark MMJ Cards (previously AR MMJ Cards / Cannabis Clinics),615 N. Walton Blvd. Suite H,Arkansas,Bentonville,72712,doctor,info@ozarkmmjcards.com,www.facebook.com/ARMMJCards,Closed,9:00am-5:00pm,Closed,9:00am-5:00pm,9:00am-5:00pm,Closed,Closed,00/005577a073d2c771dff8a94213fed4b5a786b942.jpg,https://images.weedmaps.com/doctors/000/019/161/avatar/original/1625690441-ozark_mmj_cards-01__1_.jpg,www.Instagram.com/armmjcards,36.37969,medical,-94.221762,4.26765975550057,4.8,36,479-342-4585,America/Chicago,www.twitter.com/ARMMJCards,https://weedmaps.com/doctors/concierge-cannabis-clinics,https://www.ozarkmmjcards.com,,,,,,,,,,,,,,,,,,,
19928,Elevate Holistics,9919 Watson Rd,Missouri,St. Louis,63126,doctor,support@elevate-holistics.com,https://www.facebook.com/elevateholistics1/,Closed,10:00am-6:30pm,10:00am-6:30pm,10:00am-6:30am,10:00am-5:30pm,10:00am-5:00pm,12:00pm-2:00pm,81/81be04274461ee509c235c9cf3d8494b4c73d14c.jpg,https://images.weedmaps.com/doctors/000/019/928/avatar/original/1602090941-weedmaps_logo_100-1__1_.jpg,elevate.holistics,38.556918,medical,-90.394132,4.26860079152487,5,20,660-205-2215,America/Chicago,,https://weedmaps.com/doctors/elevate-holistics-33,http://elevate-holistics.com,,,,,,,,,,,,,,,,,,,
18205,Green Harvest Health,1505 Stonecreek Dr. South Suite 104,Ohio,Pickerington,43147,doctor,info@greenharvest.health,GREENHARVESTHEALTH,Closed,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,11:00am-7:00pm,9:00am-5:00pm,11:00am-3:00pm,7c/7c457b0e95462418817e71a7fff96be72d8d27e0.jpg,https://images.weedmaps.com/doctors/000/018/205/avatar/original/1570463062-Weedmap_avatar.png,greenharvesthealth,39.914517,medical,-82.781101,4.26860079152487,5,20,(614) 636-5003,America/New_York,GreenHarvHealth,https://weedmaps.com/doctors/green-harvest-health,http://greenharvest.health,,,,,,,,,,,,,,,,,,,
13015,420Recs.com- San Bernardino (100% Online),420recs.com,California,San Bernardino,92401,doctor,support@getheally.com,,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,8:00am-10:00pm,93/9354c51ec4e168b2b4f24f53b3f168b18d16298c.jpg,https://images.weedmaps.com/doctors/000/013/015/avatar/original/1510583442-420recs_new.png,,34.097141,medical,-117.294063,4.28362301335959,4.9,25,650-300-4334,America/Los_Angeles,,https://weedmaps.com/doctors/420recs-com-san-bernardino,https://420recs.com,,,,,,,,,,,,,,,,,,,
18177,Dr. Weedy Clinic Online - Los Angeles,Please Visit Our Website: https://dr-weedy.com/,California,Los Angeles,90011,doctor,support@dr-weedy.com,doctor.weedy,All Day,All Day,All Day,All Day,All Day,All Day,All Day,f9/f9ccdd7da17dce612bf4b22b79e149b999a01f98.jpg,https://images.weedmaps.com/doctors/000/018/177/avatar/original/1644585293-1.png,drweedy,34.005764,medical,-118.256509,4.30362526853958,4.8,33,888-409-2951,America/Los_Angeles,doctor_weedy,https://weedmaps.com/doctors/dr-weedy-clinic-online-6,https://dr-weedy.com/california-wm/,,,,,,,,,,,,,,,,,,,
16649,Cannabis MD Group | Rhode Island Medical Marijuana | @ Primary Walk In Medical,684 Warren Ave.,Rhode Island,East Providence,2914,doctor,cannabismdgroup@gmail.com,https://www.facebook.com/primarywalkinmedical/,Closed,9:00am-5:00pm,9:00am-5:00pm,9:00am-5:00pm,10:00am-1:00pm,Closed,Closed,19/19ef13ac3358eb45af01c7368b870a1d04a00b49.jpg,https://images.weedmaps.com/doctors/000/016/649/avatar/original/1515605691-12507406_1115136585166085_5426377960669891061_n.jpg,primarywalkinmedicalcenter,41.810704,medical,-71.355963,4.32189927399128,5,22,(401) 434-0022,America/New_York,,https://weedmaps.com/doctors/primary-walk-in-medical-center,http://cannabismdgroup.com,,,,,,,,,,,,,,,,,,,
18824,Elevation Wellness,13 North Washington St.,Michigan,Ypsilanti,48197,doctor,wellnessdoctorsonline@gmail.com,https://www.facebook.com/wellnessdoctorsonline,Closed,Closed,11:00am-7:00pm,11:00am-7:00pm,11:00am-5:00pm,11:00am-5:00pm,Closed,2f/2f7ce2c80a79cac0453fa8cf526a7ac24a97d46c.jpg,https://images.weedmaps.com/doctors/000/018/824/avatar/original/1634072005-instagram_profile_image.png,@wellnessdocsonline,42.240505,medical,-83.61441,4.34405569428129,5,23,734-879-0970,America/New_York,,https://weedmaps.com/doctors/the-elevation-station,http://www.wellnessdoctorsonline.com,,,,,,,,,,,,,,,,,,,
17195,Cannabis Theory's,3293 Fruitville Rd Suite 105,Florida,Sarasota,34237,doctor,info@cannabistheorys.com,Cannabistheorys,Closed,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-1:00pm,fb/fbfccf4a0f35a292a0801abfdc0c37df6d8d44fc.jpg,https://images.weedmaps.com/doctors/000/017/195/avatar/original/1531841891-cannabis-theorys-02__4_.jpg,Cannabistheorys,27.338031,medical,-82.503208,4.3456290481951,4.8,41,(941) 600-9055,America/New_York,,https://weedmaps.com/doctors/cannabis-theory-s,http://cannabistheorys.com,,,,,,,,,,,,,,,,,,,
17774,Ohio Cannabis Connection,"8075 Reading Road, Suite 400",Ohio,Cincinnati,45237,doctor,info@ohiocannabisconnection.com,https://www.facebook.com/ohiodispensarydoctor/,Closed,9:00am-6:00pm,9:00am-6:00pm,9:00am-6:00pm,9:00am-6:00pm,9:00am-6:00pm,9:00am-1:00pm,7c/7c66db7e29bdc5f74a700d3c8d48eaf26a5578e4.jpg,https://images.weedmaps.com/doctors/000/017/774/avatar/original/1566248296-black_logo.png,,39.209658,medical,-84.449347,4.3576651539085,4.9,33,(513) 882-3189,America/New_York,https://twitter.com/connection_ohio,https://weedmaps.com/doctors/ohio-cannabis-connection,https://ohiocannabisconnection.com/,,,,,,,,,,,,,,,,,,,
18549,"Roark Family Health, LLC",1101 N Main St,Missouri,Cassville,65625,doctor,roarkfamilyhealth@gmail.com,https://www.facebook.com/roarkfamilyhealth/,Closed,8:00am-5:00pm,8:00am-5:00pm,8:00am-5:00pm,8:00am-5:00pm,8:00am-5:00pm,10:00am-2:00pm,64/642e512c39b14f4c0a46b03ec6996b1e5463c25d.jpg,https://images.weedmaps.com/doctors/000/018/549/avatar/original/1557937106-staff.png,,36.681808,medical,-93.866474,4.36586880313066,5,24,(417) 847-1111,America/Chicago,,https://weedmaps.com/doctors/roark-family-health-llc,http://www.roarkfamilyhealth.com,,,,,,,,,,,,,,,,,,,
17963,Ohio Cannabis Connection,"1495 Morse Rd., #320",Ohio,Columbus,43229,doctor,info@ohiocannabisconnection.com,https://www.facebook.com/ohiodispensarydoctor/,Closed,9:00am-6:00pm,9:00am-6:00pm,9:00am-6:00pm,9:00am-6:00pm,9:00am-6:00pm,9:00am-1:00pm,2d/2d3a5f7494c7626d1b8b2e28390c538583805c92.jpg,https://images.weedmaps.com/doctors/000/017/963/avatar/original/1566248213-black_logo.png,,40.060289,medical,-82.979261,4.37246018122849,5,26,(614) 824-2318,America/New_York,https://twitter.com/connection_ohio,https://weedmaps.com/doctors/ohio-cannabis-connection-2,http://www.ohiocannabisconnection.com,,,,,,,,,,,,,,,,,,,
17955,Ohio Green Team,1580 Fishinger Rd Suite 100,Ohio,Upper Arlington,43221,doctor,hi@ohiogreenteam.com,ohiogreenteam,Closed,10:00am-7:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-6:00pm,10:00am-8:00pm,11:00am-4:00pm,f6/f6d85f0e415078124b5c18cedcca9bcc622433e6.jpg,https://images.weedmaps.com/doctors/000/017/955/avatar/original/1536259205-ogt-crop.png,ohiogreenteam,40.024705,medical,-83.055644,4.37283687651766,4.9,34,(614) 639-0257,America/New_York,ohiogreenteam ,https://weedmaps.com/doctors/ohio-green-team,http://Ohiogreenteam.com,,,,,,,,,,,,,,,,,,,
16571,My Medical Card Compassionate Care Clinic,"173 Marion Anderson Road, Suite 1",Arkansas,Hot Springs,71913,doctor,Mmcgarland17@Gmail.Com,,Closed,8:00am-5:00pm,8:00am-5:00pm,8:00am-5:00pm,8:00am-5:00pm,8:00am-5:00pm,Closed,4c/4c74e7435d8eef4467976ed0b3b0f5b48fa1b2fc.jpg,https://images.weedmaps.com/original/image_missing.jpg,,34.462322,medical,-93.143199,4.43002213086554,4.9,42,(501) 282-4341,America/Chicago,,https://weedmaps.com/doctors/my-medical-card-compassionate-care-clinic,,,,,,,,,,,,,,,,,,,,
