brand_id,about,facebook,favourites_count,image_name,image,instagram,name,rating,review_count,slug,twitter,url,website,title,license_number,license_state,address,city,state,postal_code,phone_number,email,longitude,latitude
3252,"""Avalon is a Swiss company, specialized in the production and sale of CBD-based products. It quickly became a reference, by selecting high-quality products and placing consumer satisfaction at the heart of its approach. Our range is widely distributed in Switzerland and has already made many followers. Philosophy We are firmly convinced by the virtues of legal hemp. Driven by the desire to share them with the general public, we aim to offer an increasingly wide and varied selection of products based on CBD. Expertise Switzerland has a long tradition in the field of hemp cultivation, and Avalon is a continuation of this tradition. Our house is not enclosed in a commercial approach because it is motivated by the desire to transmit a set of values and to change attitudes about the issue of hemp. We are here to inform you and allow you to choose products in line with your needs. Ethics We strive, as far as possible, to choose items that respect the environment by using organic farming methods. We are also committed to local products and respect the terroir. For Avalon, it is essential to offer a catalog built in demand, based on high standards of quality. Our team Our company relies on highly qualified and demanding personnel. Our mission is to share knowledge and benefit everyone. Informing, advising and accompanying our clients, here are the three axes that structure our activity. Stay tuned We maintain a close relationship with our clientele in order to grasp the evolving needs and comply with them. We have to meet the diverse expectations of our customers with quality products and taking into account the latest innovations.""",,34,ac/acaeb0f259a981876a9cfc9726108512ad2a9090.jpg,https://images.weedmaps.com/brands/000/003/252/avatar/original/1505731342-avalon-swiss-brand-logo-weed-map.jpg,,Avalon Swiss Brand,0,0,avalon,,https://weedmaps.com/brands/avalon,,,,,,,,,,,,
10185,"The brand, AVD: Seed, is an unclaimed brand profile. The products, descriptions, and their metadata are aggregated from various sources and are not maintained by Weedmaps or the brand.",,2,0c/0c28119e6c71b0879e33fdd15ed2e7df078d1669.jpg,https://images.weedmaps.com/brands/000/010/185/avatar/original/1590013932-image_missing.jpg,,AVD: Seed,0,0,avd-seed,,https://weedmaps.com/brands/avd-seed,,,,,,,,,,,,
4235,"I nostri esperti sono alla continua ricerca delle migliori qualità in circolazione, per offrire ai nostri clienti un prodotto davvero ineguagliabile.",,29,d4/d4fae2bbf819efbcd812a4e1182d76d832da15fe.jpg,https://images.weedmaps.com/brands/000/004/235/avatar/original/1522180448-AveMarija.JPG,,AveMarija,0,0,avemarija,,https://weedmaps.com/brands/avemarija,,,,,,,,,,,,
13604,"Aviation is flower for flight. Wherever you want to go, we have the wings to lift you higher. With a passion for bringing flavor to the forefront, our craft cultivators work tirelessly to bring you the freshest flower in sustainable packaging. Whether you’re flying solo or with friends, enjoy the ride.",,23,31/3192821d3afd5deadea88e4453d8264cb6451762.jpg,https://images.weedmaps.com/brands/000/013/604/avatar/original/1632155006-aviation_a_logo_black-02.png,,Aviation Cannabis,0,0,aviation-cannabis-brand,,https://weedmaps.com/brands/aviation-cannabis-brand,,,,,,,,,,,,
4778,"Avid Abundance is a brand of edibles created to generate the combine the precision dosing of IHP with the best confectionery recipes in the world. Avid Abundance chefs are dedicated to creating the most delightful edible cannabis products in the world, featuring perfect consistency gummies, sweet lozenges, rich milk chocolate bars, gluten free chocolate chip cookies, and infused coconut butter.
 
While the edibles come in a variety of forms, the patient can always count on perfect dosing and delightful taste in Avid Abundance edibles.",,69,f8/f82c5d5d262c4ee726c9a0e32d0985a6ca93da38.jpg,https://images.weedmaps.com/brands/000/004/778/avatar/original/1535843156-AvidAbundanceFill.jpg,,Avid Abundance,5,0,avid-abundance,,https://weedmaps.com/brands/avid-abundance,,,,,,,,,,,,
3035,"AVITAS IS ON A MISSION TO MAKE THE WORLD A BETTER, HAPPIER PLACE.
 
Avitas was founded on the principle that high quality cannabis should be readily accessible for responsible adults to safely consume. Cannabis has finally reached this stage in our culture, and we are proud to be a pioneer in this industry.
 
We have the highest standards for business practices, agricultural techniques, and community involvement. We take pride in how we care for our customers, our employees and our partners. We focus on creating long term relationships in a new ecosystem for this industry. Our responsible farming techniques and all-natural extraction methods make our products better for our customers, and better for the environment. We also believe strongly in giving back to our community, by donating a percentage of our profits to socially progressive charitable organizations.",,580,72/72d8fb52861e221a8341b88e910ed7ea0aef6d67.jpg,https://images.weedmaps.com/brands/000/003/035/avatar/original/1502928677-avitas_logo.jpg,,Avitas,4.85714292526245,8,avitas,,https://weedmaps.com/brands/avitas,,,,,,,,,,,,
10186,"The brand, Axoim, is an unclaimed brand profile. The products, descriptions, and their metadata are aggregated from various sources and are not maintained by Weedmaps or the brand.",,8,0b/0b16eced70c2efe745015f09fa19083bb138374b.jpg,https://images.weedmaps.com/brands/000/010/186/avatar/original/1590013933-image_missing.jpg,,Axoim,0,0,axoim,,https://weedmaps.com/brands/axoim,,,,,,,,,,,,
2060,"Azlu Edibles aims to create high-quality, potent edibles using only organic ingredients. Azlu Edibles are always made from top-shelf flower, never trim or shake. We are proud to donate a portion of our profits from each sale to the Wounded Warrior Project.",,57,51/511dfd75774e424b160ca9e83428ec1631841d5d.jpg,https://images.weedmaps.com/brands/000/002/060/avatar/original/azlu-edibles_logo200x200.jpg,,Azlu Edibles,5,9,azlu-edibles,,https://weedmaps.com/brands/azlu-edibles,,,,,,,,,,,,
4007,"We are Azoth®
 
In the sixteenth century Azoth was seen as the essential means of the transformation in the alchemy. It has been said that the medium was an embodiment of all medicinal products. We have started with the production of CBD oil because we are convinced of the operation of the product as a supplement, but also against different ailments. We are dedicated to the production of the most pure and extremely clean CBD oil available on the European market. Azoth is a company that is intensively in any medicinal properties of the substance CBD. CBD stands for Cannabidiol that is the collective name of oils made of the fiber hemp which contain no THC.
 
100% Organic CBD supplier
 
Azoth CBD oil is a highly concentrated oil on the basis of coconut and what a very high percentage of pure CBD.
The percentage of the cbd oil is so high because the pure CBD oil and no other constituents such as in other cbd (raw) oils.
Azoth CBD oil uses only the tops of the hemp plant because in this section the most CBD is located.
This hemp plants are 100% organic grown on certified fields and in the traditional manner is selected manually.
 
Objectives Azoth CBD
 
Azoth CBD is located in the Netherlands. By our own experiences with CBD-oil and the extensive knowledge and sincere interest of our team, we are able to create a supplement specifically for CBD-users.
We are constantly working on the development of a new formula and improve the composition of our product. Everything we produce is fully vegetable and of course. We have a passion for our customers and for our product. So we know exactly how important it is to get a reliable product to deliver to our customers. The policy of our organization is the fact that we have no pesticides, herbicides, growth hormones, chemical fertilizers or chemical substances which will enable the purity of our product in the production phase could be affected.
 
Customer Satisfaction
 
Our objectives do not end with the product. We are proud of our customer service and we try with the greatest dedication your transaction as smooth as possible. Also after the purchase! We offer you the highest possible support our customer service in the Netherlands. In the event of questions and/or feedback you can contact us at any time via Info@azothcbd.nl or via our contact page.
 
For legal reasons we can not give medical or give health advice with regard to our CBD-products. In the blogs on our website you will find a variety of information that could help you to collect them. In the event of doubt we always advise to consult a doctor.",,11,9e/9ea1b8c29b64526738bd2c5b50dde3310cd495d7.jpg,https://images.weedmaps.com/brands/000/004/007/avatar/original/1518523152-logo_new.jpg,,Azoth,0,0,azoth,,https://weedmaps.com/brands/azoth,,,,,,,,,,,,
5175,"Artisan-Crafted,Premium Edibles 
 
Treat yourself to hand-crafted, small-batch, hemp-infused edibles made with the highest quality ingredients. Creative in the kitchen? Take culinary control of your experience and mix our chef quality sugars and sweeteners into your own drinks and recipes!
 
 
 
Our Story 
 
Azuca Technology was invented by Ron Silver, the chef behind Bubby’s—NYC’s favorite brunch spots. Having crafted perfect mayonnaise, vinaigrette and hollandaise for decades, Ron knows a lot—maybe more than anyone—about the art and science of emulsion, aka mixing things that aren’t mutually soluble, like oil and water. When Ron discovered that the drawbacks of hemp extracts are tied to its oil-based delivery system, he saw a path to replacing slow-acting, strange-tasting, unpredictable conventional hemp extracts, with a precise, fast-acting and delicious alternative: Azuca.
 
 
 
Ron founded Azuca Labs to do what nobody had done before—blend the best ideas from scientific and culinary sources. Azuca Labs pioneered a new process that transforms cannabinoid delivery, eliminating the need for an oil-based carrier. With three patents pending, Azuca Technology helps your body absorb hemp extract faster, by getting the oil out. This allows Azuca products to take effect in a groundbreaking two to fifteen minutes.
 
 
 
Water-friendly Azuca also tastes a lot better. Unlike products using oil-based carriers, you can mix Azuca sweeteners directly into any drink or recipe without adding an oily texture, or strong taste and smell, like other hemp extracts. You can also enjoy the wellness benefits of hemp cannabinoids in Azuca Chocolate Coins, artisan-crafted for a premium experience. From flavor to packaging to precise dosing and predictable experience, at Azuca Labs, we’re committed to creating the ideal edibles experience for everyone—precise, fast-acting and delicious.",,56,9f/9f22f717c6a956cbe25ef4d97ae5df7a66fcfcb1.jpg,https://images.weedmaps.com/brands/000/005/175/avatar/original/1551381105-Azuca.jpg,,Azuca,5,0,azuca,,https://weedmaps.com/brands/azuca,,,,,,,,,,,,
3685,"B-Chill is a Swiss brand from Sierre, the region of Wallis in the middle of the Alps. Specialized in CBD products which don't get you high due to the low amount of THC (< 1%), we cultivate weed outdoors in permaculture, respecting nature as it is.
 
To find out more about us, our integral philosophy, permaculture, etc. visit our website.
 
See what the B-Chill lifestyle is by adding us on Snapchat: bchill_official
 
For beautiful pics, follow us on Instagram: bchillofficial
 
Support us by liking our B-Chill Facebook page! :)
 
____________________________________________________________________________
 
 
 
B-Chill ist eine Schweizer Marke von Sierre, Wallis, mitten in den Alpen. Spezialisiert in CBD Produkte, welche nicht high machen dank dem tiefen THC Gehalt (< 1%), pflanzen wir unser Cannabis in Permakultur und respektieren die Natur wie sie ist.
 
Um mehr zu erfahren über unsere integrale Philosophie, Permakultur, usw, besuche uns auf unserer Webseite
 
Erlebe den B-Chill Lifestyle durch unsere Stories auf Snapchat: bchill_official
 
Für schöne Fotos, folge uns auf Instagram: bchillofficial
 
Unterstütze uns durch ein Like auf der B-Chill Facebook Seite! :)
 
_____________________________________________________________________________
 
 
 
B-Chill est une marque suisse de Sierre, au milieu des alpes du Valais. Spécialisés dans les produits de CBD qui ne défoncent pas, grâce à la faible teneur en THC (< 1%), nous cultivons notre cannabis en permaculture, en respectant la nature tel qu'elle est.
 
Pour en savoir plus sur notre philosophie intégrale, la permaculture, etc. 
 
Découvre le lifestyle B-Chill en nous rajoutant sur Snapchat: bchill_official
 
Pour de belles photos, abonne-toi à notre compte Instagram: bchillofficial
 
Soutiens-nous avec un petit like sur la page B-Chill sur Facebook! :)",https://www.facebook.com/bchillofficial/,126,ee/ee80bafb98117de7ae1636eb231ba97293612872.jpg,https://images.weedmaps.com/brands/000/003/685/avatar/original/1512041445-WhatsApp_Image_2017-05-12_at_21.22.44_-_Copie.png,https://www.instagram.com/bchillofficial/,B-Chill,5,2,b-chill,https://b-chill.ch/fr/14-shop-de-cbd-suisse-a-fumer,https://weedmaps.com/brands/b-chill,https://b-chill.ch/fr/,,,,,,,,,,,
2476,"Quienes somos? 
B.I.G. Seeds (Barcelona Investigation & Genetic) somos un banco de semillas de cannabis 
feminizadas de Barcelona. Solo ofrecemos genéticas propias, estables y de gran calidad. 
B.I.G. Seeds no producimos semillas para otros bancos; tampoco vendemos a granel. 
Hemos trabajado desde 2007 con líneas seleccionadas y clones élite para crear nuestras 
variedades. En 2014 sacamos nuestro catálogo de semillas feminizadas con dos 
variedades: Critical Raskera y Big Mamut. En 2016 hemos creado la línea “tributes” con las 
variedades Big Amnesia y Big Lavender. En 2017 hemos incluido AK20 auto en nuestro 
catálogo, nuestra primera variedad autofloración. Más información: www.bigseedsbank.com
 
 
 

About us 
B.I.G. Seeds (Barcelona Investigation & Genetic ) are an independent seed bank from 
Barcelona specializing in feminised seeds. We only offer our own, stable and high quality 
genetics. We do not produce seeds for other banks and nor do we sell in bulk. Since 2007 
we've been working with selected lines and elite clones to create two very special varieties 
which, after seven years of work, were released in 2014: Critical Raskera and Big Mamut. In 
2016 we have created “Tributes” line, with Big Amnesia and Big Lavender. In 2017 we have 
created AK20 auto, our first autoflowering strain. More info: www.bigseedsbank.com",,126,ea/eab1c147b57049ccd80849edeaf63dfd62e03d8d.jpg,https://images.weedmaps.com/brands/000/002/476/avatar/original/BIG-SEED_LOGO.jpg,,B.I.G Seeds,0,1,b-i-g-seeds-spain,,https://weedmaps.com/brands/b-i-g-seeds-spain,,,,,,,,,,,,
11935,"A better way to B/You and B/loved. A lineup of self-care items with women in mind.

 

Available in Relax or Zen Mist and CBD Ratio Salve.",,38,85/8595d52f24f055e117c79ef23fe86ed3028dfcb3.jpg,https://images.weedmaps.com/brands/000/011/935/avatar/original/1617635366-Bloved_mobile_WM.png,,B/loved,5,0,feel-bloved,,https://weedmaps.com/brands/feel-bloved,,,,,,,,,,,,
12077,Babe's Medicaments Brand Babe's Medicaments Brand Babe's Medicaments Brand Babe's Medicaments Brand,,6,2a/2a1bdb746c26ba922493f8d358666c71be590483.jpg,https://images.weedmaps.com/brands/000/012/077/avatar/original/1619117503-screen_shot_2019-10-21_at_52849_pm.png,,Babe's Medicaments Brand,0,0,babe-s-medicaments-brand,,https://weedmaps.com/brands/babe-s-medicaments-brand,,,,,,,,,,,,
18243,"Introducing Baby Jane - The newest line of Indoor Grown Exotic flower bred with the sweetest and gassiest terps around. 

Baby Jane - Where the gas is sweet!",,91,e3/e3cebf5467575c23f6b0d4eb730a20039ad513d1.jpg,https://images.weedmaps.com/brands/000/018/243/avatar/original/1638820293-baby_jane_logo_-_pink.png,,Baby Jane,4.33333349227905,0,baby-jane,,https://weedmaps.com/brands/baby-jane,,,,,,,,,,,,
4137,"Babylon seeds Bank es creada por varios entusiastas del cannabis, que desde el año 2002 estábamos con la convicción de ir preservando las mejores genéticas para ir realizando cruces logrando así los rasgos mas característicos de nuesttras semillas feminizadas, donde todas tienen una proporción de thc mayor al 20% y sabores tanto exóticos como terrosos. Después de varios años de investigación en 2016 creamos Babylon Seeds Bank , entrando al mercado de las semillas de marihuana con nuestras primeras variedades feminizadas (Baby Babylon, Babylon kush, Mr.bubble y Big moby dick). Desde entonces seguimos desarrollando y el año 2017 intrucimos al mercado 5 nuevas variedades feminizadas y 5 nuevas variedades automáticas con un precio muy reducido.
 
FILOSOFIA BABYLON SEEDS BANK
 
La garantía de calidad son sin duda una de las bases de este banco de semillas de marihuana español, por lo que cada semilla que es empaquetada ha pasado previamente por un proceso manual de selección y tamizado. Es gracias a estos procesos que el banco garantiza un 98% de viabilidad de sus semillas.
 
El aroma y el sabor que muestran las variedades esta lleno de matices para disfrutar en nuestros joint, bong, vaporizadores o extracciones. Ayundandote a evadirte de este mundo babilónico.
 
Precio Rebajado es otra de nuestra filosofía, optimizando los recursos podemos ofrecer al cultivador un precio muy por debajo que la competencia ofreciendo la mejor relación calidad-precio.",,157,fc/fc110fe3fde6ef871c8e722508f69b1f0455c3c5.jpg,https://images.weedmaps.com/brands/000/004/137/avatar/original/1521022995-leon_2_logo.jpg,,Babylon Seeds Bank,5,2,babylon-seeds-bank,,https://weedmaps.com/brands/babylon-seeds-bank,,,,,,,,,,,,
20644,"BACKPACK BOYZ is known as an award-winning, California-based cannabis brand who brings years of connoisseur cannabis mastery to the table, the brand started out in the Bay Area California and now effortlessly offering consumers in MICHIGAN the best marijuana experience with our distinctive genetics. With an award-winning pedigree and that extra something special, BACKPACK BOYZ is the go-to

cannabis label for the true connoisseur. We simply have a Passion for Growing the best Cannabis. We are committed to setting the standards for product quality, customer service, ethical business practices. 

Make sure to tag us via Social Media




BACKPACK BOYZ Store Opening Soon (Summer of 2022)",,71,03/0309ecc1635f6f57436be475e05afee6c8aa6ce9.jpg,https://images.weedmaps.com/brands/000/020/644/avatar/original/1647216049-5305e4e7-bfaa-4a2f-99c2-580e2d18becf.jpeg,backpackboyz.detroit@instagram.com,Backpack Boyz Michigan,0,0,backpack-boyz-michigan,,https://weedmaps.com/brands/backpack-boyz-michigan,,,,,,,,,,,,
6862,"Bad Apple small-batch, premium-grade flower and oil captures that moment of creativity and transcendence that comes with just the right high. Resist the ordinary and step into a line of beautiful cultivated cannabis products for a heavenly aroma and divine experience.",,307,1a/1ae47fe33faa39c07e822840c8e2954031d2fa8e.jpg,https://images.weedmaps.com/brands/000/006/862/avatar/original/1556254049-bad-apple-logo-wm.png,,Bad Apple,4.19999980926514,3,bad-apple,,https://weedmaps.com/brands/bad-apple,,,,,,,,,,,,
4397,"Bae is a luxe vapour pen made for women by women. Bae lets you leave dank at the door: it’s great for the woman who doesn’t want to smell like weed after hitting her pen. Fits your fashion aesthetic with pink pearlescent body, sleek white ceramic mouth-tip, and heart-shaped battery light.",,254,4c/4c8145e460b0f4efb8d4ae0374b9b11d663fcd4d.jpg,https://images.weedmaps.com/brands/000/004/397/avatar/original/1533671756-bae_logo.jpg,,Bae,4,4,bae,,https://weedmaps.com/brands/bae,,,,,,,,,,,,
8679,Baebii Co - CBD - Hemp - Personal Care - Topicals - Balm,,4,d7/d7caed6739b703f4e0da70e5c643d8030d417a9a.jpg,https://images.weedmaps.com/brands/000/008/679/avatar/original/1570084083-baebii_logo_name.jpg,,Baebii Co,0,0,baebii-co,,https://weedmaps.com/brands/baebii-co,,,,,,,,,,,,
3929,"“A healthy pet is a happy pet.”
 
 
 
Bailey’s CBD crafts high-quality CBD-infused pet products to provide your furry friends a complete and balanced diet.
 
 
 
Bailey’s CBD isn’t just for pets in chronic pain — it’s a great way to give your four-legged companion a boost of wellness. With Baliey’s CBD, you can help your pets live healthily and age with grace. All mammals have an endocannabinoid system, with receptors designed to process cannabinoids. Bailey’s CBD taps into those natural receptors to promote a better quality of life and more wagging tails.
 
 
 
History
 
Jay and Bailey have a special bond. Jay wanted to provide complete care for his pup, Bailey, and decided to converge his experience in cannabis with his love for animals.
 
 
 
For five years, Jay worked at a medical cannabis dispensary in North San Diego. The shop cultivated their own CBD rich plants and created CBD tinctures and Rick Simpson Oil for their terminally ill patrons. During that time, Jay was educated on how cannabidiol interacts with the body. Eventually, he opened a delivery service and for three years supplied medicinal cannabis products for folks with cancer and other chronic or debilitating conditions.
 
 
 
One day he decided to formulate a CBD tincture for pets, and began to provide those formulations through his delivery business with the help of his own Veterinarian. This garnered a different clientele — these customers weren’t cannabis users, they just really loved their pets. Jay got overwhelming feedback, and many would report back in tears of joy due to the impact CBD had on the quality of their pets lives.
 
 
 
Jay began to fine-tune the product with meticulous effort. Animal’s endocannabinoid system is different than humans and ensuring there is very little to no THC in his products was vital. People take on cannabinoids in a way that is unique to humans, but animals cannot psychologically process the effects of delta-9 THC. The next thing was achieving full-spectrum raw oil because cannabinoids work more succinctly when terpenes are involved.(Entourage Effect) This process took about 6 months to formulate. Once everything was in place, Jay was ready to launch. In October 2017, Bailey’s CBD was officially incorporated with the adorable face of Jay’s pug Bailey as the logo.
 
 
 
Process
 
Bailey’s CBD oils and products are derived from premium hemp flowers cultivated at Colorado licensed farms. After harvest, those flowers undergo an extraction process to isolate the desired properties locked inside the terpenes of the plant. Once the full spectrum of cannabinoids and terpenes are derived from the flowers, the oil is ready for formulation and is blended into the many products Bailey’s CBD offers today.
 
 
 
Products
 
Bailey’s CBD offers cannabidiol-infused tinctures formulated for house-pets and even horses, plus a 150 mg Beef Flavored CBD Soft Chews for relief that is also a treat. Each tincture includes an easy to use dropper for concise measurement and swift application.
 
 
 
Lab Testing
 
The oil used in Bailey’s CBD is lab tested by Cannasafe, then post-production is batch tested by SC Labs. The final test includes full panel analysis from cannabinoid and terpene content to harmful contaminants.",,101,2e/2e4eecf7e403093b62ff6deee57011eaec895193.jpg,https://images.weedmaps.com/brands/000/003/929/avatar/original/1600277788-Baileys_Logo_Master_Baileys_Logo_No_Badge.png,,Bailey's CBD,5,2,baileys-cbd,,https://weedmaps.com/brands/baileys-cbd,,,,,,,,,,,,
11851,"Bak’d is the premier manufacturer of quality cannabis products in Oklahoma. Our main goal is to provide the highest possible quality of medicine to patients. That means we only use the highest quality of hardware, terpenes, and cannabis oil in our products.




Bak’d Platinum Vapes 1000 mg premium cannabis cartridges are manufactured with brand name Jupiter C-Cells, all-natural plant based terpenes, 200+ rotating strains, and 87-93% THC final product tested.",,182,89/8922e23a05af0aefced7058501de401db7cecdc8.jpg,https://images.weedmaps.com/brands/000/011/851/avatar/original/1615496149-bak_d_official_render_logo_gold.png,,Bak'd,0,0,bak-d,,https://weedmaps.com/brands/bak-d,,,,,,,,,,,,
641,"At Baked Bros™, our mission is to enrich the quality of life of our diverse patients by providing consistently dosed, strain specific, high quality medicine in the cannabis community. We will work to not only be a leader of quality medicine, but a leader in educating the community, advocating for the progressive reform of cannabis, and removing the negative notion of this beautiful alternative medicine.
​
We are a team of experts, not only in the cannabis industry but also confections, extraction, chemistry, sports medicine, communication and customer service. Every one of our products is hand-made in small batches to guarantee consistent, accurate, delicious edibles.
​
Baked Bros™ has been an authorized edible company in Arizona since January 2015.",,1241,f6/f661406607dd258c4510facf76db3cbd8c80d272.jpg,https://images.weedmaps.com/brands/000/000/641/avatar/original/1646070915-bb_instagramprofilepic_v1.jpg,,Baked Bros,4.93920707702637,410,baked-bros,,https://weedmaps.com/brands/baked-bros,,,,,,,,,,,,
213,"Baked by coco provides Oregon Medical Marijuana patients a healthier alternative for ingesting their medical cannabis. Patients will receive a greater percentage of medicinal benefits that cannabis is scientifically proven to provide when they use products Baked by coco!
 
Our cannabis infused products are a result of a fantastic family team. Inspired by high-quality, fresh ingredients, Baked by coco began creating cannabis infused cookies and candies. We progressed into creating cannabis infused oil, capsules, and topical ointments. All of our products are precisely made to ensure consistency and effectiveness. When you order from Baked by coco you can expect friendly service, optimum quality products, and a healthier alternative for ingesting your medicinal cannabis.",,80,4c/4c65d808125f259ea8008d1a8e01609577242a13.jpg,https://images.weedmaps.com/brands/000/000/213/avatar/original/baked-by-coco-200x200.png,,Baked by coco,4,0,baked-by-coco,,https://weedmaps.com/brands/baked-by-coco,,,,,,,,,,,,
9805,Baker’s Cannabis Co. is a value brand created for everyday consumers looking for a quality product at an affordable price.,,1690,1b/1b6fbfb472a197bda7b08e67bda38ae51063aad8.jpg,https://images.weedmaps.com/brands/000/009/805/avatar/original/1586219361-Social_logo.png,bakerscannabis,Baker's Cannabis,3.64615392684937,11,baker-s-cannabis,,https://weedmaps.com/brands/baker-s-cannabis,https://www.bakerscannabis.com,,,,,,,,,,,
11653,All natural treatments using only organic biologicals and beneficial predators,,61,ea/ea98f0ff5cba9c779bcf4cc3a342b4b6594a52c4.jpg,https://images.weedmaps.com/brands/000/011/653/avatar/original/1617076149-b7bb07c6-d3f7-4b50-962d-884adb5949f3.jpg,,Balanced Cultivations,5,0,balanced-cultivations,,https://weedmaps.com/brands/balanced-cultivations,,,,,,,,,,,,
10016,"East coast born, west coast grown.




This isn’t your typical story of a kid on the streets in the Bronx hustling to make it happen. Our founder fought growing up on the streets, dealing with struggles, up until his mom was rushed to the ER with a horrible migraine to find out she was diagnosed with stage 4 brain cancer.




He needed hope. Help. Something.




He couldn’t find what he was looking for, so he created it. Balanced is a team built from blood, sweat & tears. We’ve built a product your boys can smoke and you can give your mom on her hardest days. Balanced is a promise. We’ve built a company our customers can rely on, especially on their worst days. An elite, luxurious product smoked by everyone.",,701,80/802e2f3e9d66e3f820c9f201b80acf26087ad716.jpg,https://images.weedmaps.com/brands/000/010/016/avatar/original/1597093142-Balanced_Los_Angeles_Logo-01.jpg,https://www.instagram.com/balancedlosangeles/,BALANCED LOS ANGELES,4.75,6,balanced-los-angeles,,https://weedmaps.com/brands/balanced-los-angeles,WWW.BALANCEDLOSANGELES.COM,,,,,,,,,,,
8089,"Ball Family Farms flower is hand-crafted from the finest raw and organic nutrients. Cultivated with meticulous attention

to detail, each component of our genetics are pheno-hunted, developed, and produced in-house to the most precise

standards. 




﻿Ball Family Farms currently offers premium indoor flower as well as hand rolled glass tip pre-rolls. Our

ready-to-smoke pre-rolls are made with Ball Family Farms premium flower.",,3164,2b/2b56ee239e853a06796fe7353ad535a4d4fa4899.jpg,https://images.weedmaps.com/brands/000/008/089/avatar/original/1612564458-Ball-family-farms-logo.png,,Ball Family Farms,4.56756734848022,20,ball-family-farms,,https://weedmaps.com/brands/ball-family-farms,,,,,,,,,,,,
3905,"Established in October 2017, BAM Alaska is quickly gaining a reputation as the premier cannabis cultivator in Alaska. With over 35 years of combined cultivation experience, owners Steve Voth and Mike Dillard take pride in the quality of their cannabis. 
 
BAM focuses on boutique-style harvests, which enables them to spend the necessary amount of time on each batch to produce artisan quality cannabis. With “quality over quantity” at the forefront of their cultivation philosophy they achieved 1st place in the 2017 Cannabis Classic for best Hybrid with Key Lime Pie.
 
BAM’s success is largely due to focusing on the health and happiness of each plant. If you listen closely you can hear the sounds of classical music emanating from the grow room. In order to complete the process BAM places emphasis on the importance of curing correctly. They take their time to cure their cannabis slowly to produce buds that look and smell amazing but also burn and smoke smoothly. All this attention to detail and careful processing consistently leads to some of the most beautiful and fragrant cannabis that can be found in the great state of Alaska.",,84,e6/e6fb4bfa6c48e44d27d8c3452e0daf3f39222fe8.jpg,https://images.weedmaps.com/brands/000/003/905/avatar/original/1535402224-BAM_Logo.jpg,,BAM Alaska,5,2,bam-alaska,,https://weedmaps.com/brands/bam-alaska,,,,,,,,,,,,
8377,"Inspired by the beauty of Humboldt County and the unconditional love of our loyal companion, Barrett",,29,2b/2b01645f8e632d37d7d8fdb6ba164de2db07a0c6.jpg,https://images.weedmaps.com/brands/000/008/377/avatar/original/1568236820-Barrett_logotype_web-Trans.png,,Barrett Farms,5,0,barrett-farms,,https://weedmaps.com/brands/barrett-farms,,,,,,,,,,,,
11388,"The brand, Basecamp , is an unclaimed brand profile. The products, descriptions, and their metadata are aggregated from various sources and are not maintained by Weedmaps or the brand.",,18,51/51722001b244ba13889a04a336d535627214ef8e.jpg,https://images.weedmaps.com/brands/000/011/388/avatar/original/1607953806-Screen_Shot_2020-12-14_at_8.49.11_AM.png,,Basecamp,5,0,basecamp,,https://weedmaps.com/brands/basecamp,,,,,,,,,,,,
10187,"The brand, bask, is an unclaimed brand profile. The products, descriptions, and their metadata are aggregated from various sources and are not maintained by Weedmaps or the brand.",,9,27/27504f38127d0cd49b20867675f24337bcea12a1.jpg,https://images.weedmaps.com/brands/000/010/187/avatar/original/1590013934-image_missing.jpg,,bask,4,1,bask,,https://weedmaps.com/brands/bask,,,,,,,,,,,,
5846,"Nature, in all its wisdom, gave your body an endocannabinoid system that regulates pain, stress, sleep, mood, and more. BASKIN™ harnesses the power of hemp-derived cannabinoids and packs them into products you use daily.",,125,b5/b54aa19e2442dc3d4230d2b315d69addfd17a8a3.jpg,https://images.weedmaps.com/brands/000/005/846/avatar/original/1588196345-Baskin_logo_vertical.png,,BASKIN™,5,0,baskin-essentials,,https://weedmaps.com/brands/baskin-essentials,,,,,,,,,,,,
2339,"BCN CBD se enorgullece de ofrecer extractos cannabinoides de alta calidad con fines terapéuticos. Disponible para compra legal en Barcelona y entrega dentro UE.
 
BCN CBD is proud to offer high quality cannabinoid extracts for therapeutic purposes. Available for legal purchase in Barcelona and delivery within EU",,88,10/10794e7a9d6daf9102be22706a744c7657e78062.jpg,https://images.weedmaps.com/brands/000/002/339/avatar/original/cbd-bcn-logo.jpg,,BCN CBD,5,1,bcn-cbd,,https://weedmaps.com/brands/bcn-cbd,,,,,,,,,,,,
816,Banco de semillas feminizadas y autoflorecientes . Nuestras semillas son versiones feminizadas de las mejores genéticas de los años ´90 y han sido especialmente seleccionadas por su alta producción de resinas y terpenos.,,39,99/99a070786900efcead9282b7ce7fee977c14f46b.jpg,https://images.weedmaps.com/brands/000/000/816/avatar/original/BCN_LOGO.jpg,,BCN Seeds,0,0,bcn-seeds,,https://weedmaps.com/brands/bcn-seeds,,,,,,,,,,,,
